bytes_sent_per_sec,bytes_recv_per_sec,total_throughput_bps,outbound_ratio,avg_outbound_packet_size,avg_inbound_packet_size
45068.43835407252,289557.20999971544,334625.64835378795,0.134683155866233,331.9256559766764,1152.8297872340424
81212.55962210847,400028.9507364277,481241.5103585362,0.1687563476425863,264.22938144329896,1188.2070588235297
52328.2348967982,403465.7432768654,455793.9781736636,0.1148067710470287,259.15944881889766,1696.0442773600669
35331.08301292949,586765.2118055547,622096.2948184842,0.0567935917754315,170.27055449330783,1354.3347069597069
27486.644051653755,404376.4411945102,431863.085246164,0.0636466625434916,135.5703125,1762.1596203623817
15547.897991816151,254108.2861007678,269656.18409258395,0.057658228918933,136.31478260869565,1926.3548872180447
15053.15762685983,220101.33908060225,235154.4967074621,0.0640139050608346,175.62037037037038,2315.891440501044
11130.861616586764,389642.31472931424,400773.176345901,0.0277734695671845,101.31351351351351,2869.2842565597666
22487.745598470377,325164.21921184927,347651.96481031965,0.0646846498069981,155.00136425648023,2136.338101430429
14311.272660039926,294933.44579085184,309244.7184508917,0.0462781473899692,134.46468401486987,2336.76802507837
24387.1774373234,355861.8836130625,380249.06105038594,0.0641347472889404,156.47395171537485,2116.552414605418
20777.684267190867,422454.4752670775,443232.1595342683,0.0468776550172335,152.59679767103347,2647.823602484472
31044.288497796315,462357.7493922437,493402.0378900401,0.0629188493638019,186.9306220095694,1812.667445482866
25451.563914861494,358923.3229453834,384374.8868602449,0.0662154703257589,204.0731319554849,2022.5564245810056
13881.729382891142,432203.5345812489,446085.26396414,0.0311190046035841,122.40663176265272,2289.053459119497
17348.241692974378,307608.68404894986,324956.9257419242,0.0533862808228069,174.85029940119762,2493.2118780096307
21612.948860840777,293741.95435470727,315354.903215548,0.0685353189072444,216.86939571150097,2035.0672947510093
13667.615086670074,260471.5360096237,274139.15109629376,0.0498564872328987,178.97922077922078,1767.4293405114402
26646.512362110345,402790.58241127775,429437.09477338806,0.0620498617525614,227.3497453310696,2498.9851851851854
15304.69502803764,176685.29475383877,191989.9897818764,0.07971610939417,226.4558823529412,1171.106719367589
7744.090314255878,4130.28732433704,11874.37763859292,0.6521681009273957,736.3962264150944,315.3939393939394
6057.651012023516,3451.8568715557576,9509.507883579274,0.637009936390471,486.4126984126984,286.26229508196724
12316.10786476739,96488.03779049152,108804.1456552589,0.1131952076880455,266.28205128205127,1884.76833976834
13428.765323197103,318914.9989245901,332343.76424778724,0.0404062502980647,165.7237163814181,3181.2391304347825
6052.350146744784,2749.406943062012,8801.757089806797,0.6876297635791306,1339.1739130434785,411.52941176470586
12017.581188188527,5305.229670102213,17322.81085829074,0.6937431394072447,583.3846153846154,237.0265486725664
4439.147678426166,2203.316129984368,6642.463808410534,0.6682983613407755,1722.3076923076924,463.0416666666667
6581.184797716911,2240.016130127632,8821.200927844542,0.7460644929811185,1279.6153846153843,365.2903225806452
7788.785285484205,4081.921683495874,11870.70696898008,0.6561349130963688,468.7380952380952,239.9418604651163
6625.585805510554,4468.684121382594,11094.269926893148,0.597207914461298,659.2941176470588,333.5
6194.524877077016,2608.0441793838054,8802.569056460821,0.7037178393426429,1492.6190476190477,425.7096774193548
6526.094555673672,104287.56065330896,110813.65520898264,0.0588925123295153,244.4,3739.340425531915
13887.77733515345,39197.77135329129,53085.548688444745,0.2616112610356504,744.5957446808511,1795.909090909091
18990.44188551064,54510.41694363602,73500.85882914666,0.2583703399936329,390.8816326530612,742.9405405405405
24731.896554414,210988.21104581823,235720.10760023227,0.1049206060789598,355.3418803418804,1401.8853754940712
20453.75597702784,186736.7408509437,207190.4968279716,0.0987195662454075,395.1226053639847,1407.3527653213753
41869.00072662721,325944.25803242903,367813.2587590562,0.1138322225465351,344.75,1932.357647058824
32445.457846069658,139523.4675143274,171968.9253603971,0.1886704692610794,400.6593137254902,1394.7559523809523
