dwell_mean,dwell_std,dwell_median,flight_mean,flight_std,flight_median,pp_mean,pp_std,pp_median,r_letter,r_digit,r_space,r_backspace,r_enter,r_modifier,r_other,typing_rate
0.1032975571496146,0.0449488053214587,0.0818150043487548,0.1581739783287048,0.1634829682270155,0.0919492244720459,0.2014090926558883,0.1506228710540917,0.1510887145996093,0.6071428571428571,0.0,0.1785714285714285,0.2142857142857142,0.0,0.0,0.0,5.148908737744213
0.1002268417208802,0.0386289015620823,0.0854496955871582,0.1426803602112664,0.1451991616587662,0.0892220735549926,0.1880385780334472,0.1337389688599989,0.1484777927398681,0.6666666666666666,0.0,0.1568627450980392,0.1764705882352941,0.0,0.0,0.0,5.424418811647087
0.1025569935639699,0.0372679267892327,0.0934374332427978,0.1608385443687439,0.1570809858894483,0.1003845930099487,0.2016335649693265,0.1475245642510946,0.1510887145996093,0.7291666666666666,0.0,0.1458333333333333,0.0833333333333333,0.0,0.0,0.0416666666666666,5.065012840992233
0.102342533342766,0.029992527690547,0.094895601272583,0.2861281013488769,0.7607085607242122,0.1062831878662109,0.3028919985800078,0.6729225926946443,0.1379921436309814,0.7647058823529411,0.0,0.1764705882352941,0.0,0.0,0.0,0.0588235294117647,3.40155248449351
0.1062623932957649,0.0303929769326963,0.0990023612976074,0.2998994886875152,0.7723857904453945,0.1167318820953369,0.3164154329607563,0.6919545072592539,0.1938514709472656,0.78125,0.0,0.15625,0.0,0.0,0.0,0.0625,3.262350558748364
0.1125659942626953,0.029705700904969,0.1187303066253662,0.8734401226043701,1.4402998046848767,0.1407750844955444,0.7696905136108398,1.378983117722376,0.1622692346572876,0.6923076923076923,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0,0.0769230769230769,1.4074921207630644
0.0933693289756774,0.0265398166400649,0.0880337953567504,0.1460849537568933,0.1477674016579593,0.0961151123046875,0.2066168546676635,0.160618183710301,0.1364463567733764,0.8095238095238095,0.0,0.1428571428571428,0.0476190476190476,0.0,0.0,0.0,5.081870023086406
0.0983255982398986,0.0278410430497651,0.0886114835739135,0.1336666107177734,0.1403148454464714,0.0961151123046875,0.2053403675556183,0.1452445661298106,0.1458017826080322,0.7560975609756098,0.0,0.1951219512195122,0.048780487804878,0.0,0.0,0.0,4.991712112925724
0.0970401104460371,0.025249184133551,0.087031602859497,0.1327888133913971,0.1508496453579237,0.0876064300537109,0.2113452363521494,0.1500761712491242,0.1448876857757568,0.75,0.0,0.2083333333333333,0.0208333333333333,0.0,0.0,0.0208333333333333,4.832266926721739
0.0911419517115542,0.0220893940293507,0.0858559608459472,0.174955974306379,0.1917823805069038,0.1306872367858886,0.2559880501515156,0.1883026005296242,0.1924035549163818,0.6578947368421053,0.0,0.2105263157894736,0.0789473684210526,0.0,0.0,0.0526315789473684,4.012011601397583
